days,departure_date,now,pageid,price,title,titleid,titleurl,total 
5,2019-06-25,15,P002,26600,迷戀沙巴美人魚島5日(2人成行),BKIMH90625GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKIMH90625GA&sacctNo=23420481,16
5,2019-06-25,19,P002,28500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90625GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90625GB&sacctNo=23420481,20
5,2019-06-25,31,P002,30900,盛世公主號～沖繩．石垣島自主遊五天,OKAMJ90625GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKAMJ90625GA&sacctNo=23420481,250
10,2019-06-25,25,P002,79900,超值直飛東歐全覽奧捷斯匈湖區、雙堡10天,EE1090625BRA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EE1090625BRA,26
11,2019-06-25,25,P002,79900,超值經典伊比利西班牙葡萄牙雙國雙秀11天,SS1190625TKB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SS1190625TKB,26
10,2019-06-25,25,P002,80900,浪漫雙國奧地利、捷克米其林、湖區、古堡、遊船10天,EE1090625BRC,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EE1090625BRC,26
5,2019-06-26,20,P002,10999,【臺灣虎航】曼谷自由行5天-X2Vibe酒店(含稅),0BKK190626IT,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=0BKK190626IT,20
4,2019-06-26,24,P002,18388,《沖繩好好玩》玩翻沖繩四日～海洋博．古宇利．OUTLET．瀨長島＜早去午回＞★現金優惠價不含稅,OKACI90626SF,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90626SF&sacctNo=23420481,25
5,2019-06-26,19,P002,22000,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早午,DADFE90626GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90626GA&sacctNo=23420481,20
4,2019-06-26,24,P002,23888,《沖繩好好玩》HAPPYGO四日～海洋博．萬座毛．瀨長島．A級飯店＜華航早去早回＞,OKACI90626GP,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90626GP&sacctNo=23420481,25
4,2019-06-26,24,P002,23888,《沖繩好好玩》沖繩GO歡樂四日～美國村．海洋博．永旺夢樂城．OUTLET【現金優惠價】早去早回,OKACI90626TS,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90626TS&sacctNo=23420481,25
5,2019-06-26,16,P002,24500,撼動北越~下龍灣纜車+摩天輪+陸龍灣五日八國聯軍美食+歐巴馬烤肉米線、不進購物站、含稅簽,HANVN90626GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=HANVN90626GA&sacctNo=23420481,17
5,2019-06-26,16,P002,27500,醇品北越～下龍灣海濱別墅、公主號、閒情陸龍灣五日(十人出團)、不進購物站、含稅簽,HANVN90626GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=HANVN90626GB&sacctNo=23420481,17
4,2019-06-26,24,P002,28888,《沖繩好好玩》夏戀沖繩四日～海洋博．恐龍森林公園．青洞浮潛．琉球文化村＜早去午回＞,OKACI90626GL,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90626GL&sacctNo=23420481,25
5,2019-06-26,19,P002,29500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90626GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90626GB&sacctNo=23420481,20
4,2019-06-26,24,P002,30888,《沖繩好好玩》HI翻沖繩四日～海洋博公園．古宇利大橋．古宇利海洋塔～A級飯店A級享樂【華航早去早回】,OKACI90626GH,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90626GH&sacctNo=23420481,25
5,2019-06-26,27,P002,37900,【前16名收訂者優惠1千】【旗艦東瀛】關東富士美‧米其林三星高尾山.三島大吊橋.忍野八海望富士山‧和風五日,NRTCX90626PA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=NRTCX90626PA&sacctNo=23420481,28
10,2019-06-26,26,P002,86900,經典德瑞國王湖少女峰10日,EW1090626CIA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW1090626CIA,27
5,2019-06-27,20,P002,10999,【臺灣虎航】曼谷自由行5天-X2Vibe酒店(含稅),0BKK190627IT,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=0BKK190627IT,20
5,2019-06-27,20,P002,11888,【泰獅福】曼谷自由行5天-X2Vibe酒店(含稅),0BKK190627SL,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=0BKK190627SL,20
4,2019-06-27,24,P002,19388,《沖繩好好玩》玩翻沖繩四日～海洋博．古宇利．OUTLET．瀨長島＜晚去晚回＞★現金優惠價不含稅,OKACI90627SF,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90627SF&sacctNo=23420481,25
5,2019-06-27,19,P002,22500,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早晚,DADFE90627GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90627GA&sacctNo=23420481,20
4,2019-06-27,24,P002,24888,《沖繩好好玩》HAPPYGO四日～海洋博．萬座毛．瀨長島．A級飯店＜華航晚去晚回＞,OKACI90627GP,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90627GP&sacctNo=23420481,25
4,2019-06-27,24,P002,25388,《沖繩好好玩》沖繩GO歡樂四日～美國村．海洋博．永旺夢樂城．OUTLET【現金優惠價】晚去晚回,OKACI90627TS,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90627TS&sacctNo=23420481,25
5,2019-06-27,16,P002,26500,撼動北越~下龍灣纜車+摩天輪+陸龍灣五日八國聯軍美食+歐巴馬烤肉米線、不進購物站、含稅簽,HANVN90627GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=HANVN90627GA&sacctNo=23420481,17
5,2019-06-27,15,P002,27800,迷戀沙巴美人魚島5日(2人成行),BKIMH90627GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKIMH90627GA&sacctNo=23420481,16
5,2019-06-27,16,P002,29500,醇品北越～下龍灣海濱別墅、公主號、閒情陸龍灣五日(十人出團)、不進購物站、含稅簽,HANVN90627GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=HANVN90627GB&sacctNo=23420481,17
5,2019-06-27,19,P002,30000,醬玩中越峴港漫遊會安豪華美食全程五星五日早晚,DADFE90627GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90627GB&sacctNo=23420481,20
4,2019-06-27,24,P002,30888,《沖繩好好玩》夏戀沖繩四日～海洋博．恐龍森林公園．青洞浮潛．琉球文化村＜升等海濱飯店一晚＞＜晚去晚回＞,OKACI90627GL,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90627GL&sacctNo=23420481,25
4,2019-06-27,24,P002,31888,《沖繩好好玩》HI翻沖繩四日～海洋博公園．古宇利大橋．古宇利海洋塔～A級飯店A級享樂【華航晚去晚回】,OKACI90627GH,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90627GH&sacctNo=23420481,25
5,2019-06-27,15,P002,32300,汶萊五星帝國酒店．長鼻猴生態５天,BWNBI90627GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BWNBI90627GA&sacctNo=23420481,16
5,2019-06-27,15,P002,36800,汶萊五星帝國酒店．烏魯淡武廊國家公園５天,BWNBI90627GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BWNBI90627GB&sacctNo=23420481,16
10,2019-06-27,26,P002,109900,義猶未盡義大利西西里南北義完整全覽10日,EW4590627LXA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW4590627LXA,27
10,2019-06-27,25,P002,111900,峰花雪嶽深度瑞士10日【四大名峰+三景觀列車+三健行】,EW1090627LXA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW1090627LXA,26
6,2019-06-28,19,P002,18000,《酷鳥假期》龍蝦和牛吃到飽海上爭霸戰SPA雙夜市5+1日,BKK190628XWA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK190628XWA,20
4,2019-06-28,21,P002,19388,《沖繩好好玩》玩翻沖繩四日～海洋博．古宇利．OUTLET．瀨長島＜晚去晚回＞★現金優惠價不含稅,OKACI90628SF,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90628SF&sacctNo=23420481,25
4,2019-06-28,24,P002,24888,《沖繩好好玩》HAPPYGO四日～海洋博．萬座毛．瀨長島．A級飯店＜華航晚去晚回＞,OKACI90628GP,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90628GP&sacctNo=23420481,25
4,2019-06-28,24,P002,25388,《沖繩好好玩》沖繩GO歡樂四日～美國村．海洋博．永旺夢樂城．OUTLET【現金優惠價】晚去晚回,OKACI90628TS,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90628TS&sacctNo=23420481,25
4,2019-06-28,24,P002,30888,《沖繩好好玩》夏戀沖繩四日～海洋博．恐龍森林公園．青洞浮潛．琉球文化村＜升等海濱飯店一晚＞＜晚去晚回＞,OKACI90628GL,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90628GL&sacctNo=23420481,25
4,2019-06-28,24,P002,31888,《沖繩好好玩》HI翻沖繩四日～海洋博公園．古宇利大橋．古宇利海洋塔～A級飯店A級享樂【華航晚去晚回】,OKACI90628GH,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKACI90628GH&sacctNo=23420481,25
5,2019-06-28,25,P002,37900,【聯營團★愛戀北海道】花見薰衣草、米其林料理、溫泉5日函旭,SPK190628ITA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK190628ITA,26
5,2019-06-29,19,P002,22000,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早午,DADFE90629GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90629GA&sacctNo=23420481,20
5,2019-06-29,16,P002,26500,撼動北越~下龍灣纜車+摩天輪+陸龍灣五日八國聯軍美食+歐巴馬烤肉米線、不進購物站、含稅簽,HANVN90629GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=HANVN90629GA&sacctNo=23420481,17
4,2019-06-29,60,P002,27900,盛世公主號～沖繩自主遊四天【暑假出發】,OKAMJ90629GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKAMJ90629GA&sacctNo=23420481,150
5,2019-06-29,16,P002,29500,醇品北越～下龍灣海濱別墅、公主號、閒情陸龍灣五日(十人出團)、不進購物站、含稅簽,HANVN90629GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=HANVN90629GB&sacctNo=23420481,17
5,2019-06-29,19,P002,29500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90629GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90629GB&sacctNo=23420481,20
5,2019-06-29,25,P002,37900,【聯營團★愛戀北海道】花見薰衣草、旭山動物園、溫泉5日旭函,SPK190629ITA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK190629ITA,26
10,2019-06-29,25,P002,83900,超值直飛東歐全覽奧捷斯匈湖區、雙堡10天,EE1090629BRA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EE1090629BRA,26
10,2019-06-29,25,P002,84900,浪漫雙國奧地利、捷克米其林、湖區、古堡、遊船10天,EE1090629BRC,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EE1090629BRC,26
5,2019-06-30,19,P002,17900,韓國輕鬆遊5日,SEL05KE9630A,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05KE9630A&sacctNo=04618569,20
5,2019-06-30,19,P002,21000,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早午,DADFE90630GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90630GA&sacctNo=23420481,20
5,2019-06-30,19,P002,28500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90630GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90630GB&sacctNo=23420481,20
5,2019-07-01,19,P002,21500,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早晚,DADFE90701GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90701GA&sacctNo=23420481,20
5,2019-07-01,19,P002,29000,醬玩中越峴港漫遊會安豪華美食全程五星五日早晚,DADFE90701GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90701GB&sacctNo=23420481,20
9,2019-07-01,26,P002,88900,英倫夏日風采深度英國9日【湖區+巴斯+國鐵+愛丁堡】,EW0990701CIA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW0990701CIA,27
4,2019-07-02,46,P002,27900,盛世公主號～沖繩自主遊四天【暑假出發】,OKAMJ90702GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKAMJ90702GA&sacctNo=23420481,150
10,2019-07-02,21,P002,48900,法老王的呼喚金字塔紅海度假10天,AE1090702RJA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=AE1090702RJA,22
10,2019-07-02,26,P002,84900,義然自得深度義大利10日【藍洞+高鐵+五鄉地+住島上】,EW1090702CIB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW1090702CIB,27
5,2019-07-03,19,P002,22000,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早午,DADFE90703GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90703GA&sacctNo=23420481,20
5,2019-07-03,19,P002,29500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90703GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90703GB&sacctNo=23420481,20
11,2019-07-03,26,P002,106900,義見傾心義大利西西里南北義全覽11天,EW1190703CIA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW1190703CIA,27
10,2019-07-03,26,P002,109900,義猶未盡義大利西西里南北義完整全覽10日,EW4590703LXA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW4590703LXA,27
10,2019-07-03,25,P002,111900,峰花雪嶽深度瑞士10日【四大名峰+三景觀列車+三健行】,EW1090703LXA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW1090703LXA,26
5,2019-07-04,15,P002,32300,汶萊五星帝國酒店．長鼻猴生態５天,BWNBI90704GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BWNBI90704GA&sacctNo=23420481,16
5,2019-07-04,15,P002,36800,汶萊五星帝國酒店．烏魯淡武廊國家公園５天,BWNBI90704GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BWNBI90704GB&sacctNo=23420481,16
6,2019-07-05,19,P002,20500,《酷鳥假期》龍蝦和牛吃到飽海上爭霸戰SPA雙夜市5+1日,BKK190705XWA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK190705XWA,20
5,2019-07-05,19,P002,22500,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早晚,DADFE90705GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90705GA&sacctNo=23420481,20
4,2019-07-05,55,P002,27900,盛世公主號～沖繩自主遊四天【暑假出發】,OKAMJ90705GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKAMJ90705GA&sacctNo=23420481,200
5,2019-07-05,19,P002,30000,醬玩中越峴港漫遊會安豪華美食全程五星五日早晚,DADFE90705GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90705GB&sacctNo=23420481,20
5,2019-07-05,25,P002,37900,【聯營團★愛戀北海道】花見薰衣草、米其林料理、溫泉5日函旭,SPK190705ITA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK190705ITA,26
5,2019-07-06,25,P002,37900,【聯營團★愛戀北海道】花見薰衣草、旭山動物園、溫泉5日旭函,SPK190706ITA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK190706ITA,26
11,2019-07-06,13,P002,57900,【直飛】驚艷土耳其上帝的遺珠、番紅花、洞穴飯店11天		,ME1190706TKA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=ME1190706TKA,21
6,2019-07-07,19,P002,20000,《酷鳥假期》龍蝦和牛吃到飽海上爭霸戰SPA雙夜市5+1日,BKK190707XWA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK190707XWA,20
5,2019-07-07,19,P002,21000,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早午,DADFE90707GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90707GA&sacctNo=23420481,20
5,2019-07-07,19,P002,28500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90707GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90707GB&sacctNo=23420481,20
4,2019-07-08,48,P002,27900,盛世公主號～沖繩自主遊四天【暑假出發】,OKAMJ90708GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKAMJ90708GA&sacctNo=23420481,100
5,2019-07-09,19,P002,21500,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早晚,DADFE90709GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90709GA&sacctNo=23420481,20
5,2019-07-09,19,P002,29000,醬玩中越峴港漫遊會安豪華美食全程五星五日早晚,DADFE90709GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90709GB&sacctNo=23420481,20
10,2019-07-10,26,P002,90900,經典德瑞國王湖少女峰10日,EW1090710CIA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW1090710CIA,27
5,2019-07-11,19,P002,22000,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早午,DADFE90711GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90711GA&sacctNo=23420481,20
5,2019-07-11,19,P002,29500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90711GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90711GB&sacctNo=23420481,20
6,2019-07-11,27,P002,39900,盛世公主號～鹿兒島、釜山自主遊六天,OKAMJ90711GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKAMJ90711GA&sacctNo=23420481,250
10,2019-07-11,26,P002,109900,義猶未盡義大利西西里南北義完整全覽10日,EW4590711LXA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW4590711LXA,27
10,2019-07-11,25,P002,111900,峰花雪嶽深度瑞士10日【四大名峰+三景觀列車+三健行】,EW1090711LXA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW1090711LXA,26
6,2019-07-12,19,P002,20500,《酷鳥假期》龍蝦和牛吃到飽海上爭霸戰SPA雙夜市5+1日,BKK190712XWA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK190712XWA,20
5,2019-07-12,0,P002,37900,【聯營團★愛戀北海道】花見薰衣草、米其林料理、溫泉5日函旭,SPK190712ITA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK190712ITA,26
5,2019-07-13,19,P002,22500,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早晚,DADFE90713GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90713GA&sacctNo=23420481,20
5,2019-07-13,19,P002,30000,醬玩中越峴港漫遊會安豪華美食全程五星五日早晚,DADFE90713GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90713GB&sacctNo=23420481,20
5,2019-07-13,25,P002,37900,【聯營團★愛戀北海道】花見薰衣草、旭山動物園、溫泉5日旭函,SPK190713ITA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK190713ITA,26
6,2019-07-14,19,P002,20000,《酷鳥假期》龍蝦和牛吃到飽海上爭霸戰SPA雙夜市5+1日,BKK190714XWA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK190714XWA,20
5,2019-07-15,19,P002,21000,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早午,DADFE90715GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90715GA&sacctNo=23420481,20
5,2019-07-15,19,P002,28500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90715GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90715GB&sacctNo=23420481,20
9,2019-07-15,26,P002,84900,英倫夏日風采深度英國9日【湖區+巴斯+國鐵+愛丁堡】,EW0990715CIA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW0990715CIA,27
10,2019-07-16,26,P002,79900,義然自得深度義大利10日【藍洞+高鐵+五鄉地+住島上】,EW1090716CIB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW1090716CIB,27
5,2019-07-17,19,P002,22500,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早晚,DADFE90717GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90717GA&sacctNo=23420481,20
5,2019-07-17,19,P002,30000,醬玩中越峴港漫遊會安豪華美食全程五星五日早晚,DADFE90717GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90717GB&sacctNo=23420481,20
11,2019-07-17,26,P002,104900,義見傾心義大利西西里南北義全覽11天,EW1190717CIA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW1190717CIA,27
10,2019-07-18,21,P002,48900,法老王的呼喚金字塔紅海度假10天,AE1090718RJA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=AE1090718RJA,22
10,2019-07-18,26,P002,111900,義猶未盡義大利西西里南北義完整全覽10日,EW4590718LXA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW4590718LXA,27
10,2019-07-18,25,P002,113900,峰花雪嶽深度瑞士10日【四大名峰+三景觀列車+三健行】,EW1090718LXA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW1090718LXA,26
6,2019-07-19,19,P002,20500,《酷鳥假期》龍蝦和牛吃到飽海上爭霸戰SPA雙夜市5+1日,BKK190719XWA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK190719XWA,20
5,2019-07-19,19,P002,22000,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早午,DADFE90719GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90719GA&sacctNo=23420481,20
5,2019-07-19,19,P002,29500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90719GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90719GB&sacctNo=23420481,20
5,2019-07-19,25,P002,37900,【聯營團★愛戀北海道】花見薰衣草、米其林料理、溫泉5日函旭,SPK190719ITA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK190719ITA,26
5,2019-07-20,25,P002,37900,【聯營團★愛戀北海道】花見薰衣草、旭山動物園、溫泉5日旭函,SPK190720ITA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK190720ITA,26
6,2019-07-21,19,P002,18500,《酷鳥假期》龍蝦和牛吃到飽海上爭霸戰SPA雙夜市5+1日,BKK190721XWA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK190721XWA,20
5,2019-07-21,19,P002,21500,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早晚,DADFE90721GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90721GA&sacctNo=23420481,20
4,2019-07-21,65,P002,25900,太陽公主號～沖繩、石垣島自主遊四天【暑假出發】,OKASP90721GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKASP90721GA&sacctNo=23420481,100
5,2019-07-21,19,P002,29000,醬玩中越峴港漫遊會安豪華美食全程五星五日早晚,DADFE90721GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90721GB&sacctNo=23420481,20
5,2019-07-23,19,P002,21000,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早午,DADFE90723GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90723GA&sacctNo=23420481,20
5,2019-07-23,19,P002,28500,醬玩中越峴港漫遊會安豪華美食全程五星五日早午,DADFE90723GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90723GB&sacctNo=23420481,20
6,2019-07-24,89,P002,37900,太陽公主號～沖繩、濟州自主遊六天,OKASP90724GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=OKASP90724GA&sacctNo=23420481,100
10,2019-07-24,26,P002,90900,經典德瑞國王湖少女峰10日,EW1090724CIA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=EW1090724CIA,27
5,2019-07-25,19,P002,22500,中越峴港風華再峴最美海灣~山茶半島世界遺產五日順化古都會安古鎮迦南島五行山。無購物.含稅險簽早晚,DADFE90725GA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90725GA&sacctNo=23420481,20
5,2019-07-25,19,P002,30000,醬玩中越峴港漫遊會安豪華美食全程五星五日早晚,DADFE90725GB,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=DADFE90725GB&sacctNo=23420481,20
6,2019-07-26,19,P002,19000,《酷鳥假期》龍蝦和牛吃到飽海上爭霸戰SPA雙夜市5+1日,BKK190726XWA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK190726XWA,20
5,2019-07-26,25,P002,37900,【聯營團★愛戀北海道】花見薰衣草、米其林料理、溫泉5日函旭,SPK190726ITA,http://www.orangetour.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK190726ITA,26
